name	* Description	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
of Stoicism	Lightning Absorb #%	100	1	1	39		43				120	3	abs-ltng		4	7										jewl												0	0
of Lightning Coalescence1	+# Lightning Absorb	100	1	1	23		25				120	3	abs-ltng%		3	7										weap	amul	ring	shld									0	0
of Lightning Coalescence1	+# Lightning Absorb	100	1	1	46		46				120	3	abs-ltng%		8	15										weap	amul	ring	shld									0	0
of Lightning Coalescence1	+# Lightning Absorb	100	1	1	61	86	68				60	3	abs-ltng%		16	25										weap	amul	ring	shld									0	0
of Lightning Coalescence1	+# Lightning Absorb	100	1	1	87		68				120	3	abs-ltng%		16	25										weap	amul	ring	shld									0	0
of Warming	Cold Absorb #%	100	1	1	8	35	7				120	3	abs-cold		2	3										tors	shld	boot	circ									0	0
of Thawing	Cold Absorb #%	100	1	1	13	70	12				120	3	abs-cold		4	6										tors	shld	boot	circ									0	0
of the Dunes	Cold Absorb #%	100	1	1	25		25				120	3	abs-cold		7	9										tors	shld	boot	circ									0	0
of the Sirocco	Cold Absorb #%	100	1	1	35		40				120	3	abs-cold		10	15										tors	shld	boot	circ									0	0
of Warming	Cold Absorb #%	100	1	1	9		8				120	3	abs-cold		1	2										ring	amul	orb	circ									0	0
of Thawing	Cold Absorb #%	100	1	1	15		14				120	3	abs-cold		3	4										amul	orb	circ	ring									0	0
of the Dunes	Cold Absorb #%	100	1	1	23		21				120	3	abs-cold		5	6										amul	orb	circ	ring									0	0
of the Sirocco	Cold Absorb #%	100	1	1	32		32				120	3	abs-cold		8	10										amul	orb	circ	ring									0	0
of Desire	Cold Absorb #%	100	1	1	16		14				120	3	abs-cold		2	3										jewl												0	0
of Desire	Cold Absorb #%	100	1	1	39		43				120	3	abs-cold		4	7										jewl												0	0
of Chilling Coalescence1	+# Cold Absorb	100	1	1	23		25				120	3	abs-cold%		3	7										weap	amul	ring	shld									0	0
of Chilling Coalescence1	+# Cold Absorb	100	1	1	46		46				120	3	abs-cold%		8	15										weap	amul	ring	shld									0	0
of Chilling Coalescence1	+# Cold Absorb	100	1	1	61	86	68				60	3	abs-cold%		16	25										weap	amul	ring	shld									0	0
of Chilling Coalescence1	+# Cold Absorb	100	1	1	87		68				120	3	abs-cold%		16	25										weap	amul	ring	shld									0	0
of the Yeti	Cold Resist +#% (Based on Character Level)	100	1	1	1	20	1				120	43	res-cold/lvl	4											lblu	armo	ring	amul										0	0
of the Yeti	Cold Resist +#% (Based on Character Level)	100	1	1	14	19	1				60	43	res-cold/lvl	6											lblu	armo	ring	amul										0	0
of the Yeti	Cold Resist +#% (Based on Character Level)	100	1	1	20		1				120	43	res-cold/lvl	6											lblu	armo	ring	amul										0	0
of the Phoenix	Fire Resist +#% (Based on Character Level)	100	1	1	1	20	1				120	43	res-fire/lvl	4											cred	armo	ring	amul										0	0
of the Phoenix	Fire Resist +#% (Based on Character Level)	100	1	1	14	19	1				60	43	res-fire/lvl	6											cred	armo	ring	amul										0	0
of the Phoenix	Fire Resist +#% (Based on Character Level)	100	1	1	20		1				120	43	res-fire/lvl	6											cred	armo	ring	amul										0	0
of the Efreeti	Lightning Resist +#% (Based on Character Level)	100	1	1	1	20	1				120	43	res-ltng/lvl	4											cblu	armo	ring	amul										0	0
of the Efreeti	Lightning Resist +#% (Based on Character Level)	100	1	1	14	19	1				60	43	res-ltng/lvl	6											cblu	armo	ring	amul										0	0
of the Efreeti	Lightning Resist +#% (Based on Character Level)	100	1	1	20		1				120	43	res-ltng/lvl	6											cblu	armo	ring	amul										0	0
of the Cobra	Poison Resist +#% (Based on Character Level)	100	1	1	1	20	1				120	43	res-pois/lvl	4											dyel	armo	ring	amul										0	0
of the Cobra	Poison Resist +#% (Based on Character Level)	100	1	1	14	19	1				60	43	res-pois/lvl	6											dyel	armo	ring	amul										0	0
of the Cobra	Poison Resist +#% (Based on Character Level)	100	1	1	20		1				120	43	res-pois/lvl	6											dyel	armo	ring	amul										0	0
of the Elements	Cold Resist +#% (Based on Character Level) & Fire Resist +#% (Based on Character Level) & Lightning Resist +#% (Based on Character Level)	100	1	1	1		1				240	43	res-cold/lvl	2			res-fire/lvl	2			res-ltng/lvl	2			dgld	circ	shld											0	0
of the Elements	Cold Resist +#% (Based on Character Level) & Fire Resist +#% (Based on Character Level) & Lightning Resist +#% (Based on Character Level)	100	1	1	31		35				240	43	res-cold/lvl	4			res-fire/lvl	4			res-ltng/lvl	4			dgld	circ	shld											0	0
of the Elements	Cold Resist +#% (Based on Character Level) & Fire Resist +#% (Based on Character Level) & Lightning Resist +#% (Based on Character Level)	100	1	1	54	76	60				120	43	res-cold/lvl	5			res-fire/lvl	5			res-ltng/lvl	5			dgld	circ	shld											0	0
of the Elements	Cold Resist +#% (Based on Character Level) & Fire Resist +#% (Based on Character Level) & Lightning Resist +#% (Based on Character Level)	100	1	1	77		60				240	43	res-cold/lvl	5			res-fire/lvl	5			res-ltng/lvl	5			dgld	circ	shld											0	0
of Winter2	+#% to Maximum Cold Resist	100	1	1	38		38				240	67	res-cold-max		1	10										armo	shld	ring	amul									0	0
of Summer2	+#% to Maximum Fire Resist	100	1	1	38		38				240	67	res-fire-max		1	10										armo	shld	ring	amul									0	0
of Spring2	+#% to Maximum Lightning Resist	100	1	1	38		38				240	67	res-ltng-max		1	10										armo	shld	ring	amul									0	0
of Autumn2	+#% to Maximum Poison Resist	100	1	1	38		38				240	67	res-pois-max		1	10										armo	shld	ring	amul									0	0
of the Four Seasons2	#% All Maximum Resistances	100	1	1	48		49				240	67	res-all-max		1	3										armo	shld	ring	amul									0	0
of the Four Seasons2	#% All Maximum Resistances	100	1	1	61	86	64				60	67	res-all-max		4	6										armo	shld	ring	amul									0	0
of the Four Seasons2	#% All Maximum Resistances	100	1	1	87		64				120	67	res-all-max		4	6										armo	shld	ring	amul									0	0
of Dexterity	+# to Dexterity	100	1	1	1	20	1				480	17	dex		1	2										amul	miss	circ										0	0
of Skill	+# to Dexterity	100	1	1	8	40	7				360	17	dex		3	5										amul	miss	circ										0	0
of Accuracy	+# to Dexterity	100	1	1	19	55	17				360	17	dex		6	9										amul	miss	circ										0	0
of Precision	+# to Dexterity	100	1	1	30	75	30				360	17	dex		10	15										amul	miss	circ										0	0
of Perfection	+# to Dexterity	100	1	1	41		43				360	17	dex		16	20									dgld	amul	miss	circ										0	0
of Nirvana	+# to Dexterity	100	1	1	50	71	54				180	17	dex		21	30									dgld	amul	miss	circ										0	0
of Nirvana	+# to Dexterity	100	1	1	72		54				360	17	dex		21	30									dgld	amul	miss	circ										0	0
of Dexterity	+# to Dexterity	100	1	1	4	30	3				480	17	dex		1	2										ring	glov											0	0
of Skill	+# to Dexterity	100	1	1	15	50	14				360	17	dex		3	5										ring	glov											0	0
of Accuracy	+# to Dexterity	100	1	1	27	70	26				360	17	dex		6	9										ring	glov											0	0
of Precision	+# to Dexterity	100	1	1	39		41				360	17	dex		10	15										ring	glov											0	0
of Perfection	+# to Dexterity	100	1	1	53	74	57				180	17	dex		16	20									dgld	ring	glov											0	0
of Perfection	+# to Dexterity	100	1	1	75		57				360	17	dex		16	20									dgld	ring	glov											0	0
of Dexterity	+# to Dexterity	100	1	1	9	35	8				360	17	dex		2	3										tors	boot						glov					0	0
of Skill	+# to Dexterity	100	1	1	24	55	22				360	17	dex		4	5										tors	boot						glov					0	0
of Accuracy	+# to Dexterity	100	1	1	32	75	32				360	17	dex		6	9										tors	boot						glov					0	0
of Precision	+# to Dexterity	100	1	1	42		44				360	17	dex		10	15									dgld	tors	boot						glov					0	0
of Daring	+# to Dexterity	100	1	1	5		4				480	17	dex		1	5										jewl												0	0
of Daring	+# to Dexterity	100	1	1	13		12				480	17	dex		4	6										jewl												0	0
of Daring	+# to Dexterity	100	1	1	25	35	24				240	17	dex		7	9										jewl												0	0
of Daring	+# to Dexterity	100	1	1	36		24				480	17	dex		7	9										jewl												0	0
of Dexterity	+# to Dexterity	100	1	1	1	12	1				480	17	dex		1	1										boot	glov											0	0
of Dexterity	+# to Dexterity	100	1	1	1	5	1				480	17	dex		1	1										ring												0	0
of Perfection	+# to Dexterity	100	1	1	56	79	64				180	17	dex		20	30									dgld	tors	boot						glov					0	0
of Perfection	+# to Dexterity	100	1	1	80		64				360	17	dex		20	30									dgld	tors	boot						glov					0	0
of Strength	+# to Strength	100	1	1	1	25	1				480	31	str		1	2										amul	belt	club	hamm	circ								0	0
of Might	+# to Strength	100	1	1	7	40	7				360	31	str		3	5										amul	belt	club	hamm	circ								0	0
of the Ox	+# to Strength	100	1	1	18	70	16				480	31	str		6	9										amul	belt	club	hamm	circ								0	0
of the Giant	+# to Strength	100	1	1	29		29				360	31	str		10	15										amul	belt	club	hamm	circ								0	0
of the Titan	+# to Strength	100	1	1	41		43				360	31	str		16	20									dgld	amul	belt	club	hamm	circ								0	0
of Atlus	+# to Strength	100	1	1	50	70	54				180	31	str		21	30									dgld	amul	belt	club	hamm	circ								0	0
of Atlus	+# to Strength	100	1	1	71		54				360	31	str		21	30									dgld	amul	belt	club	hamm	circ								0	0
of Strength	+# to Strength	100	1	1	4	30	3				480	31	str		1	2										ring	scep	mace	tors									0	0
of Might	+# to Strength	100	1	1	15	65	13				360	31	str		3	5										ring	scep	mace	tors									0	0
of the Ox	+# to Strength	100	1	1	27		26				360	31	str		6	9										ring	scep	mace	tors									0	0
of the Giant	+# to Strength	100	1	1	39		40				360	31	str		10	15										ring	scep	mace	tors									0	0
of the Titan	+# to Strength	100	1	1	52	73	56				180	31	str		16	20									dgld	ring	scep	mace	tors									0	0
of the Titan	+# to Strength	100	1	1	74		56				360	31	str		16	20									dgld	ring	scep	mace	tors									0	0
of Strength	+# to Strength	100	1	1	8	30	7				360	31	str		1	2										mele	glov	shld					blun					0	0
of Might	+# to Strength	100	1	1	23	60	21				360	31	str		3	5										mele	glov	shld					blun					0	0
of the Ox	+# to Strength	100	1	1	31	44	31				180	31	str		6	9										mele	glov	shld					blun					0	0
of the Ox	+# to Strength	100	1	1	45		31				360	31	str		6	9										mele	glov	shld					blun					0	0
of the Giant	+# to Strength	100	1	1	41	58	43				180	31	str		10	15									dgld	mele	glov						blun					0	0
of the Giant	+# to Strength	100	1	1	59		43				360	31	str		10	15									dgld	mele	glov						blun					0	0
of Virility	+# to Strength	100	1	1	13		11				480	31	str		1	5										jewl												0	0
of Virility	+# to Strength	100	1	1	23		21				480	31	str		5	6										jewl												0	0
of Virility	+# to Strength	100	1	1	35	49	36				240	31	str		7	9										jewl												0	0
of Virility	+# to Strength	100	1	1	50		36				480	31	str		7	9										jewl												0	0
of Strength	+# to Strength	100	1	1	1	11	1				480	31	str		1	1										glov												0	0
of Strength	+# to Strength	100	1	1	1	4	1				480	31	str		1	1										ring												0	0
of Energy	+# to Energy	100	1	1	1	25	1				480	23	enr		1	3										amul	orb	circ	wand	staf								0	0
of the Mind	+# to Energy	100	1	1	5	50	3				480	23	enr		4	6										amul	orb	circ	wand	staf								0	0
of Brilliance	+# to Energy	100	1	1	9	75	8				360	23	enr		7	10										amul	orb	circ	wand	staf								0	0
of Sorcery	+# to Energy	100	1	1	15		14				360	23	enr		11	15										amul	orb	circ	wand	staf								0	0
of Wizardry	+# to Energy	100	1	1	22		20				360	23	enr		16	20									dgld	amul	orb	circ	wand	staf								0	0
of Enlightenment	+# to Energy	100	1	1	29	40	28				180	23	enr		21	30									dgld	amul	orb	circ	wand	staf								0	0
of Enlightenment	+# to Energy	100	1	1	41		28				360	23	enr		21	30									dgld	amul	orb	circ	wand	staf								0	0
of Energy	+# to Energy	100	1	1	5	25	4				480	23	enr		1	3										ring												0	0
of the Mind	+# to Energy	100	1	1	9	50	8				360	23	enr		4	6										ring												0	0
of Brilliance	+# to Energy	100	1	1	15	75	14				360	23	enr		7	10										ring												0	0
of Sorcery	+# to Energy	100	1	1	22		20				360	23	enr		11	15										ring												0	0
of Wizardry	+# to Energy	100	1	1	29	40	28				180	23	enr		16	20									dgld	ring												0	0
of Wizardry	+# to Energy	100	1	1	41		28				360	23	enr		16	20									dgld	ring												0	0
of Energy	+# to Energy	100	1	1	3	25	3				360	23	enr		1	3										helm	scep											0	0
of the Mind	+# to Energy	100	1	1	7	50	6				360	23	enr		4	6										helm	scep											0	0
of Brilliance	+# to Energy	100	1	1	11	70	10				360	23	enr		7	10										helm	scep											0	0
of Sorcery	+# to Energy	100	1	1	18	25	18				180	23	enr		11	15									dgld	helm	scep											0	0
of Sorcery	+# to Energy	100	1	1	26		18				360	23	enr		11	15									dgld	helm	scep											0	0
of Knowledge	+# to Energy	100	1	1	6	50	5				360	23	enr		1	5										jewl												0	0
of Knowledge	+# to Energy	100	1	1	17		15				360	23	enr		4	6										jewl												0	0
of Knowledge	+# to Energy	100	1	1	29	40	28				180	23	enr		7	9										jewl												0	0
of Knowledge	+# to Energy	100	1	1	41		28				360	23	enr		7	9										jewl												0	0
of Energy	+# to Energy	100	1	1	1	4	1				480	23	enr		1	1										amul	orb	circ	wand	staf	helm	ring						0	0
of Grace	+# to Dexterity (Based on Character Level)	100	1	1	1	1	1				60	42	dex/lvl	3											dgld	helm	amul											0	0
of Grace	+# to Dexterity (Based on Character Level)	100	1	1	1		1				120	42	dex/lvl	3											dgld	helm	amul											0	0
of Power	+# to Strength (Based on Character Level)	100	1	1	1	1	1				60	42	str/lvl	3											dgld	belt	amul											0	0
of Power	+# to Strength (Based on Character Level)	100	1	1	1		1				120	42	str/lvl	3											dgld	belt	amul											0	0
of Grace and Power	+# to Strength (Based on Character Level) & +# to Dexterity (Based on Character Level)	100	1	1	35		41				120	42	str/lvl	3			dex/lvl	3							dgld	amul												0	0
of Agility2	+%# to Dexterity	100	0	1	25	55	30				120	42	dex%		5	10										weap	boot											0	0
of Agility2	+%# to Dexterity	100	0	1	39	75	47				120	42	dex%		11	20										weap	boot											0	0
of Agility2	+%# to Dexterity	100	0	1	53	74	64				60	42	dex%		21	30										weap	boot											0	0
of Agility2	+%# to Dexterity	100	0	1	75		64				120	42	dex%		21	30										weap	boot											0	0
of Power2	+%# to Strength	100	0	1	25	55	30				120	42	str%		5	10										weap	glov											0	0
of Power2	+%# to Strength	100	0	1	39	75	47				120	42	str%		11	20										weap	glov											0	0
of Power2	+%# to Strength	100	0	1	53	74	64				60	42	str%		21	30										weap	glov											0	0
of Power2	+%# to Strength	100	0	1	75		64				120	42	str%		21	30										weap	glov											0	0
of Endurance2	+%# to Vitality	100	0	1	25	55	30				120	42	vit%		5	10										weap	glov											0	0
of Endurance2	+%# to Vitality	100	0	1	39	75	47				120	42	vit%		11	20										weap	glov											0	0
of Endurance2	+%# to Vitality	100	0	1	53	74	64				60	42	vit%		21	30										weap	glov											0	0
of Endurance2	+%# to Vitality	100	0	1	75		64				120	42	vit%		21	30										weap	glov											0	0
of Spirit2	+%# to Energy	100	0	1	25	55	30				120	42	enr%		5	10										weap	glov											0	0
of Spirit2	+%# to Energy	100	0	1	39	75	47				120	42	enr%		11	20										weap	glov											0	0
of Spirit2	+%# to Energy	100	0	1	53	74	64				60	42	enr%		21	30										weap	glov											0	0
of Spirit2	+%# to Energy	100	0	1	75		64				120	42	enr%		21	30										weap	glov											0	0
of the Sky	+# to all Attributes	100	1	1	14		15				120	42	all-stats		5	10										amul	ring	circ	orb	staf	wand							0	0
of the Stars	+# to all Attributes	100	1	1	31		34				120	42	all-stats		11	15										amul	ring	circ	orb	staf	wand							0	0
of the Heavens	+# to all Attributes	100	1	1	48		54				120	42	all-stats		16	20										amul	ring	circ	orb	staf	wand							0	0
of the Zodiac	+# to all Attributes	100	1	1	60	85	71				60	42	all-stats		21	30										amul	ring	circ	orb	staf	wand							0	0
of the Zodiac	+# to all Attributes	100	1	1	86		71				120	42	all-stats		21	30										amul	ring	circ	orb	staf	wand							0	0
of the Jackal	+# to Life	100	1	1	1	20	1				360	26	hp		1	5										tors	belt	amul	phlm	circ								0	0
of the Fox	+# to Life	100	1	1	5	30	4				360	26	hp		6	10										tors	belt	amul	phlm	circ								0	0
of the Wolf	+# to Life	100	1	1	11	50	9				360	26	hp		11	20										tors	belt	amul	phlm	circ								0	0
of the Tiger	+# to Life	100	1	1	14	65	13				360	26	hp		21	30										tors	belt	amul	phlm	circ								0	0
of the Mammoth	+# to Life	100	1	1	18		15				360	26	hp		31	40									cred	tors	belt	amul	phlm	circ								0	0
of the Colosuss	+# to Life	100	1	1	21		19				360	26	hp		41	60									cred	tors	belt	amul	phlm	circ								0	0
of the Squid	+# to Life	100	1	1	28		26				360	26	hp		61	80									cred	tors	belt	amul	phlm	circ								0	0
of the Whale	+# to Life	100	1	1	35	49	31				180	26	hp		81	100									cred	tors	belt	amul	phlm	circ								0	0
of the Whale	+# to Life	100	1	1	50		31				360	26	hp		81	100									cred	tors	belt	amul	phlm	circ								0	0
of the Jackal	+# to Life	100	1	1	3	25	3				360	26	hp		1	5										shld	pelt											0	0
of the Fox	+# to Life	100	1	1	8	50	7				360	26	hp		6	10										shld	pelt											0	0
of the Wolf	+# to Life	100	1	1	19	75	17				360	26	hp		11	20										shld	pelt											0	0
of the Tiger	+# to Life	100	1	1	30		30				360	26	hp		21	30										shld	pelt											0	0
of the Mammoth	+# to Life	100	1	1	41		43				360	26	hp		31	40									cred	shld	pelt											0	0
of the Colosuss	+# to Life	100	1	1	53	74	57				180	26	hp		41	60									cred	shld	pelt											0	0
of the Colosuss	+# to Life	100	1	1	75		57				360	26	hp		41	60									cred	shld	pelt											0	0
of the Jackal	+# to Life	100	1	1	6	40	5				360	26	hp		1	5										club	hamm	mace	ring	helm								0	0
of the Fox	+# to Life	100	1	1	12	70	11				360	26	hp		6	10										club	hamm	mace	ring	helm								0	0
of the Wolf	+# to Life	100	1	1	24		22				360	26	hp		11	20										club	hamm	mace	ring	helm								0	0
